YEAR,MO,DY,HR,SRAD,WS,TM,HU
2020,1,24,6,0.0,3.35,3.96,3.47
2020,1,24,7,96.0,3.4,7.16,3.54
2020,1,24,8,304.3,3.22,10.65,3.56
2020,1,24,9,499.65,3.21,14.91,3.44
2020,1,24,10,650.6,3.06,17.95,3.18
2020,1,24,11,735.67,2.51,19.92,3.07
2020,1,24,12,748.7,2.28,21.44,2.96
2020,1,24,13,691.47,2.18,22.36,2.87
2020,1,24,14,553.83,2.29,22.58,2.8
2020,1,24,15,378.15,2.48,21.85,2.83
2020,1,24,16,168.52,1.91,18.56,4.34
2020,1,24,17,11.8,2.38,15.15,3.75
2020,1,24,18,0.0,2.74,13.39,3.67
2020,1,24,19,0.0,3.04,11.93,3.66
2020,1,24,20,0.0,3.23,10.76,3.62
2020,1,24,21,0.0,3.25,9.96,3.59
2020,1,24,22,0.0,3.27,9.3,3.57
2020,1,24,23,0.0,3.34,8.72,3.57
2020,1,25,0,0.0,3.36,8.26,3.57
2020,1,25,1,0.0,3.28,7.88,3.56
2020,1,25,2,0.0,3.14,7.6,3.55
2020,1,25,3,0.0,2.98,7.4,3.53
2020,1,25,4,0.0,2.91,7.16,3.5
2020,1,25,5,0.0,2.76,7.08,3.47
2020,1,25,6,0.0,2.63,7.1,3.44
2020,1,25,7,91.53,2.27,9.81,3.78
2020,1,25,8,287.52,2.61,13.7,3.55
2020,1,25,9,476.92,1.79,17.56,3.61
2020,1,25,10,621.62,1.06,20.47,3.54
2020,1,25,11,722.8,0.73,21.97,3.53
2020,1,25,12,735.6,0.69,23.06,3.63
2020,1,25,13,677.3,0.78,23.7,3.76
2020,1,25,14,554.22,0.72,23.83,3.87
2020,1,25,15,377.02,0.9,23.31,3.94
2020,1,25,16,168.4,1.03,21.21,5.38
2020,1,25,17,12.18,0.75,19.33,4.6
2020,1,25,18,0.0,0.76,18.41,4.45
2020,1,25,19,0.0,0.96,17.31,4.46
2020,1,25,20,0.0,0.97,16.46,4.32
2020,1,25,21,0.0,1.05,15.33,4.3
2020,1,25,22,0.0,1.01,14.65,4.27
2020,1,25,23,0.0,0.82,14.23,4.23
2020,1,26,0,0.0,0.5,13.58,4.22
2020,1,26,1,0.0,0.47,12.95,4.14
2020,1,26,2,0.0,0.59,12.43,4.13
2020,1,26,3,0.0,0.56,12.0,4.13
2020,1,26,4,0.0,0.55,11.72,4.13
2020,1,26,5,0.0,0.73,11.26,4.14
2020,1,26,6,0.0,1.11,10.49,4.18
2020,1,26,7,103.7,1.46,11.36,4.52
2020,1,26,8,311.15,1.98,14.2,4.46
2020,1,26,9,504.17,1.67,18.29,4.52
2020,1,26,10,651.7,1.8,22.42,4.68
2020,1,26,11,731.3,2.53,24.09,4.75
2020,1,26,12,741.67,3.07,25.08,4.67
2020,1,26,13,682.53,3.29,25.54,4.55
2020,1,26,14,539.78,3.17,25.4,4.44
2020,1,26,15,353.9,2.75,24.58,4.38
2020,1,26,16,152.48,1.58,21.84,5.7
2020,1,26,17,11.12,1.22,19.44,4.82
2020,1,26,18,0.0,1.08,18.89,4.62
2020,1,26,19,0.0,1.56,17.49,4.67
2020,1,26,20,0.0,2.12,15.63,4.69
2020,1,26,21,0.0,2.5,14.28,4.71
2020,1,26,22,0.0,2.73,13.11,4.72
2020,1,26,23,0.0,2.88,12.04,4.71
2020,1,27,0,0.0,3.04,11.12,4.71
2020,1,27,1,0.0,3.15,10.4,4.73
2020,1,27,2,0.0,3.05,9.83,4.78
2020,1,27,3,0.0,2.94,9.33,4.87
2020,1,27,4,0.0,2.81,8.91,4.98
2020,1,27,5,0.0,2.67,8.59,5.1
2020,1,27,6,0.0,2.53,8.52,5.22
2020,1,27,7,85.88,2.88,11.32,5.39
2020,1,27,8,271.3,3.2,13.68,5.54
2020,1,27,9,460.1,3.76,16.85,5.63
2020,1,27,10,558.95,4.02,19.46,5.79
2020,1,27,11,648.67,4.93,21.93,5.85
2020,1,27,12,668.72,5.43,23.7,5.88
2020,1,27,13,630.25,5.12,24.59,5.98
2020,1,27,14,490.98,4.31,24.94,6.03
2020,1,27,15,318.55,3.18,24.46,6.2
2020,1,27,16,138.77,1.67,21.91,7.29
2020,1,27,17,11.2,1.3,19.91,6.96
2020,1,27,18,0.0,0.78,19.68,6.9
2020,1,27,19,0.0,0.67,19.42,6.91
2020,1,27,20,0.0,0.71,18.66,7.09
2020,1,27,21,0.0,0.97,17.36,7.2
2020,1,27,22,0.0,1.31,16.05,7.39
2020,1,27,23,0.0,1.55,14.99,7.64
2020,1,28,0,0.0,1.68,14.1,7.81
2020,1,28,1,0.0,1.74,13.23,7.88
2020,1,28,2,0.0,1.72,12.5,7.88
2020,1,28,3,0.0,1.73,12.0,7.88
2020,1,28,4,0.0,1.75,11.58,7.86
2020,1,28,5,0.0,1.72,11.1,7.81
2020,1,28,6,0.0,1.72,10.96,7.77
2020,1,28,7,76.43,1.83,12.95,7.94
2020,1,28,8,240.6,2.45,15.71,7.9
2020,1,28,9,424.67,3.9,19.41,7.19
2020,1,28,10,504.77,4.66,21.11,6.77
2020,1,28,11,616.78,5.08,21.98,6.41
2020,1,28,12,520.17,5.23,22.4,6.11
2020,1,28,13,498.4,5.18,22.36,5.93
2020,1,28,14,409.17,4.98,21.81,5.89
2020,1,28,15,271.38,4.77,21.03,5.9
2020,1,28,16,125.57,3.7,19.75,6.05
2020,1,28,17,12.02,2.6,16.96,6.29
2020,1,28,18,0.0,2.78,16.08,6.19
2020,1,28,19,0.0,3.01,15.37,6.08
2020,1,28,20,0.0,3.23,14.4,5.95
2020,1,28,21,0.0,3.3,13.41,5.83
2020,1,28,22,0.0,3.34,12.36,5.75
2020,1,28,23,0.0,3.42,11.52,5.69
2020,1,29,0,0.0,3.31,10.72,5.62
2020,1,29,1,0.0,3.17,10.05,5.55
2020,1,29,2,0.0,3.1,9.46,5.46
2020,1,29,3,0.0,3.02,8.92,5.38
2020,1,29,4,0.0,2.89,8.42,5.3
2020,1,29,5,0.0,2.74,8.0,5.22
2020,1,29,6,0.0,2.61,7.82,5.15
2020,1,29,7,101.2,2.52,10.84,5.15
2020,1,29,8,304.12,2.68,14.38,4.99
2020,1,29,9,500.4,3.01,17.69,4.33
2020,1,29,10,651.72,2.27,19.44,3.92
2020,1,29,11,734.42,1.73,20.68,3.63
2020,1,29,12,738.38,1.75,21.44,3.4
2020,1,29,13,685.38,1.96,21.73,3.22
2020,1,29,14,559.67,2.13,21.48,3.12
2020,1,29,15,381.1,2.24,20.69,3.07
2020,1,29,16,176.05,1.68,18.61,3.98
2020,1,29,17,15.15,1.8,15.45,3.81
2020,1,29,18,0.0,2.14,13.93,3.68
2020,1,29,19,0.0,2.63,12.28,3.75
2020,1,29,20,0.0,3.02,10.95,3.83
2020,1,29,21,0.0,3.2,10.04,3.96
2020,1,29,22,0.0,3.21,9.28,4.16
2020,1,29,23,0.0,3.13,8.61,4.37
2020,1,30,0,0.0,3.04,8.05,4.53
2020,1,30,1,0.0,2.98,7.64,4.63
2020,1,30,2,0.0,2.93,7.31,4.67
2020,1,30,3,0.0,2.83,7.02,4.7
2020,1,30,4,0.0,2.64,6.83,4.71
2020,1,30,5,0.0,2.47,6.71,4.7
2020,1,30,6,0.0,2.25,6.8,4.69
2020,1,30,7,109.88,1.78,9.61,4.75
2020,1,30,8,320.48,1.51,12.91,4.73
2020,1,30,9,518.38,1.61,17.11,4.15
2020,1,30,10,669.22,2.28,18.97,3.88
2020,1,30,11,730.78,2.84,20.09,3.72
2020,1,30,12,742.83,3.33,20.82,3.56
2020,1,30,13,637.83,3.74,21.1,3.43
2020,1,30,14,572.38,3.93,20.86,3.33
2020,1,30,15,391.27,3.87,20.01,3.25
2020,1,30,16,179.73,2.82,17.88,3.67
2020,1,30,17,15.73,2.77,13.34,3.92
2020,1,30,18,0.0,3.0,11.86,3.78
2020,1,30,19,0.0,3.05,10.88,3.75
2020,1,30,20,0.0,3.03,9.98,3.74
2020,1,30,21,0.0,3.02,9.22,3.75
2020,1,30,22,0.0,2.94,8.62,3.77
2020,1,30,23,0.0,2.83,8.12,3.78
2020,1,31,0,0.0,2.64,7.79,3.79
2020,1,31,1,0.0,2.37,7.67,3.8
2020,1,31,2,0.0,2.12,7.68,3.8
2020,1,31,3,0.0,1.9,7.7,3.79
2020,1,31,4,0.0,1.66,7.87,3.78
2020,1,31,5,0.0,1.42,8.05,3.77
2020,1,31,6,0.0,1.09,8.02,3.76
2020,1,31,7,110.72,0.7,9.81,3.95
2020,1,31,8,320.55,0.47,12.42,3.9
2020,1,31,9,518.78,1.48,16.98,3.74
2020,1,31,10,669.55,2.75,19.39,3.57
2020,1,31,11,742.75,3.31,20.64,3.48
2020,1,31,12,756.85,3.59,21.44,3.39
2020,1,31,13,698.83,3.82,21.78,3.3
2020,1,31,14,576.3,3.8,21.51,3.22
2020,1,31,15,394.2,3.43,20.62,3.18
2020,1,31,16,181.48,2.1,18.19,4.0
2020,1,31,17,16.5,1.94,14.85,3.78
2020,1,31,18,0.0,2.06,13.55,3.55
2020,1,31,19,0.0,2.41,12.0,3.51
2020,1,31,20,0.0,2.73,10.53,3.47
2020,1,31,21,0.0,2.9,9.49,3.43
2020,1,31,22,0.0,2.93,8.75,3.4
2020,1,31,23,0.0,2.91,8.17,3.38
2020,2,1,0,0.0,2.84,7.73,3.37
2020,2,1,1,0.0,2.75,7.39,3.37
2020,2,1,2,0.0,2.65,7.09,3.38
2020,2,1,3,0.0,2.47,6.92,3.39
2020,2,1,4,0.0,2.22,6.92,3.4
2020,2,1,5,0.0,1.92,7.16,3.42
2020,2,1,6,0.0,1.53,7.61,3.45
2020,2,1,7,113.4,1.04,9.54,3.71
2020,2,1,8,325.38,1.01,12.35,3.62
2020,2,1,9,449.82,0.29,16.7,3.63
2020,2,1,10,675.35,0.81,19.51,3.42
2020,2,1,11,750.72,1.44,20.91,3.23
2020,2,1,12,755.15,2.11,21.73,3.15
2020,2,1,13,669.97,2.63,22.03,3.11
2020,2,1,14,573.35,2.82,21.81,3.1
2020,2,1,15,392.0,2.8,21.03,3.1
2020,2,1,16,182.05,1.9,18.67,4.07
2020,2,1,17,17.1,2.09,15.32,3.78
2020,2,1,18,0.0,2.38,13.79,3.61
2020,2,1,19,0.0,2.76,12.19,3.63
2020,2,1,20,0.0,3.09,10.8,3.67
2020,2,1,21,0.0,3.28,9.77,3.74
2020,2,1,22,0.0,3.3,8.95,3.82
2020,2,1,23,0.0,3.27,8.23,3.91
2020,2,2,0,0.0,3.22,7.64,3.98
2020,2,2,1,0.0,3.19,7.14,4.02
2020,2,2,2,0.0,3.14,6.67,4.05
2020,2,2,3,0.0,3.06,6.25,4.06
2020,2,2,4,0.0,2.97,5.89,4.08
2020,2,2,5,0.0,2.79,5.68,4.1
2020,2,2,6,0.0,2.54,5.74,4.11
2020,2,2,7,109.05,2.18,8.93,4.22
2020,2,2,8,314.65,1.99,12.38,4.25
2020,2,2,9,515.3,1.05,16.85,3.99
2020,2,2,10,668.03,0.59,19.07,3.8
2020,2,2,11,750.65,0.75,20.45,3.65
2020,2,2,12,766.28,0.8,21.4,3.53
2020,2,2,13,707.62,0.98,21.94,3.43
2020,2,2,14,580.38,1.3,21.9,3.36
2020,2,2,15,397.52,1.41,21.23,3.3
2020,2,2,16,185.02,1.04,19.37,4.02
2020,2,2,17,17.9,1.03,16.99,3.65
2020,2,2,18,0.0,1.34,15.44,3.53
2020,2,2,19,0.0,1.79,13.78,3.47
2020,2,2,20,0.0,2.24,12.15,3.42
2020,2,2,21,0.0,2.52,10.59,3.4
2020,2,2,22,0.0,2.78,9.19,3.34
2020,2,2,23,0.0,2.92,8.23,3.28
2020,2,3,0,0.0,3.0,7.49,3.23
2020,2,3,1,0.0,2.99,6.95,3.2
2020,2,3,2,0.0,3.01,6.43,3.19
2020,2,3,3,0.0,2.96,5.97,3.19
2020,2,3,4,0.0,2.89,5.59,3.2
2020,2,3,5,0.0,2.79,5.27,3.22
2020,2,3,6,0.0,2.7,5.08,3.27
2020,2,3,7,108.0,2.57,8.22,3.46
2020,2,3,8,309.3,2.56,11.52,3.48
2020,2,3,9,506.77,2.34,16.25,3.45
2020,2,3,10,658.4,1.66,18.91,3.47
2020,2,3,11,734.8,1.47,20.46,3.45
2020,2,3,12,748.55,1.56,21.5,3.39
2020,2,3,13,688.85,1.65,22.04,3.32
2020,2,3,14,561.58,1.74,21.94,3.28
2020,2,3,15,380.1,1.81,21.15,3.25
2020,2,3,16,174.55,1.42,18.87,4.19
2020,2,3,17,17.4,1.71,15.78,3.76
2020,2,3,18,0.0,1.79,14.51,3.62
2020,2,3,19,0.0,1.84,13.62,3.57
2020,2,3,20,0.0,1.84,12.83,3.57
2020,2,3,21,0.0,1.8,12.24,3.57
2020,2,3,22,0.0,1.83,11.5,3.58
2020,2,3,23,0.0,1.94,10.7,3.58
2020,2,4,0,0.0,2.19,9.64,3.58
2020,2,4,1,0.0,2.51,8.38,3.58
2020,2,4,2,0.0,2.64,7.48,3.58
2020,2,4,3,0.0,2.75,6.69,3.6
2020,2,4,4,0.0,2.85,6.01,3.63
2020,2,4,5,0.0,2.99,5.46,3.7
2020,2,4,6,0.0,3.05,5.26,3.8
2020,2,4,7,101.9,3.56,8.7,3.97
2020,2,4,8,295.75,3.75,11.91,4.13
2020,2,4,9,486.3,4.74,16.58,4.37
2020,2,4,10,626.38,4.09,19.46,4.39
2020,2,4,11,670.92,2.74,21.1,4.35
2020,2,4,12,662.03,1.92,22.15,4.32
2020,2,4,13,590.78,1.59,22.65,4.3
2020,2,4,14,464.9,1.48,22.6,4.28
2020,2,4,15,311.92,1.33,22.02,4.28
2020,2,4,16,144.38,0.7,20.49,5.08
2020,2,4,17,15.38,0.12,19.1,4.59
2020,2,4,18,0.0,0.83,17.69,4.42
2020,2,4,19,0.0,1.53,16.16,4.42
2020,2,4,20,0.0,2.05,14.29,4.4
2020,2,4,21,0.0,2.37,12.54,4.36
2020,2,4,22,0.0,2.53,11.2,4.34
2020,2,4,23,0.0,2.69,10.15,4.31
2020,2,5,0,0.0,2.88,9.31,4.28
2020,2,5,1,0.0,3.03,8.65,4.26
2020,2,5,2,0.0,3.07,8.08,4.22
2020,2,5,3,0.0,3.05,7.48,4.19
2020,2,5,4,0.0,3.04,6.95,4.14
2020,2,5,5,0.0,2.95,6.39,4.08
2020,2,5,6,0.0,2.79,6.05,4.02
2020,2,5,7,93.68,3.12,8.97,4.02
2020,2,5,8,274.08,2.65,12.0,4.02
2020,2,5,9,465.58,2.64,16.96,4.02
2020,2,5,10,618.03,1.82,19.52,4.22
2020,2,5,11,707.67,1.43,21.14,4.37
2020,2,5,12,700.28,1.87,22.12,4.37
2020,2,5,13,597.0,2.41,22.56,4.31
2020,2,5,14,488.58,2.68,22.46,4.25
2020,2,5,15,330.1,2.82,21.77,4.18
2020,2,5,16,153.0,1.94,19.52,4.92
2020,2,5,17,16.75,1.96,16.34,4.57
2020,2,5,18,0.0,1.87,15.4,4.36
2020,2,5,19,0.0,2.11,14.17,4.29
2020,2,5,20,0.0,2.72,12.26,4.2
2020,2,5,21,0.0,3.15,10.8,4.1
2020,2,5,22,0.0,3.32,9.9,4.0
2020,2,5,23,0.0,3.52,9.24,3.93
2020,2,6,0,0.0,3.76,8.73,3.89
2020,2,6,1,0.0,3.8,8.23,3.88
2020,2,6,2,0.0,3.46,7.57,3.9
2020,2,6,3,0.0,3.12,6.92,3.92
2020,2,6,4,0.0,2.95,6.45,3.95
2020,2,6,5,0.0,2.8,6.19,3.97
2020,2,6,6,0.0,2.53,6.28,3.99
2020,2,6,7,105.6,2.05,9.49,4.13
2020,2,6,8,301.6,1.86,12.72,4.11
2020,2,6,9,501.88,0.54,17.41,3.68
2020,2,6,10,657.83,1.67,20.06,3.43
2020,2,6,11,704.92,2.14,21.34,3.27
2020,2,6,12,723.78,2.12,22.13,3.16
2020,2,6,13,665.28,1.9,22.46,3.07
2020,2,6,14,541.3,1.71,22.36,3.0
2020,2,6,15,362.3,1.53,21.69,2.93
2020,2,6,16,169.43,1.03,19.79,3.77
2020,2,6,17,18.23,0.98,17.24,3.33
2020,2,6,18,0.0,0.99,16.1,3.17
2020,2,6,19,0.0,1.21,15.45,3.06
2020,2,6,20,0.0,1.67,13.87,3.06
2020,2,6,21,0.0,2.27,12.06,3.09
2020,2,6,22,0.0,2.75,10.33,3.17
2020,2,6,23,0.0,3.14,8.88,3.3
2020,2,7,0,0.0,3.42,7.96,3.49
2020,2,7,1,0.0,3.56,7.42,3.69
2020,2,7,2,0.0,3.55,6.88,3.86
2020,2,7,3,0.0,3.44,6.26,3.96
2020,2,7,4,0.0,3.33,5.76,3.99
2020,2,7,5,0.0,3.26,5.35,3.97
2020,2,7,6,0.0,3.13,5.21,3.95
2020,2,7,7,111.35,3.45,8.74,3.99
2020,2,7,8,313.0,3.15,12.11,4.03
2020,2,7,9,515.08,2.72,17.03,3.89
2020,2,7,10,674.2,2.24,19.66,3.55
2020,2,7,11,720.42,2.32,21.0,3.34
2020,2,7,12,721.15,2.62,21.83,3.15
2020,2,7,13,682.5,3.04,22.17,2.98
2020,2,7,14,564.55,3.35,21.98,2.85
2020,2,7,15,384.42,3.5,21.2,2.79
2020,2,7,16,181.93,2.57,18.86,3.42
2020,2,7,17,20.4,2.97,14.04,3.49
2020,2,7,18,0.0,3.37,12.34,3.32
2020,2,7,19,0.0,3.49,11.34,3.3
2020,2,7,20,0.0,3.55,10.46,3.34
2020,2,7,21,0.0,3.58,9.68,3.42
2020,2,7,22,0.0,3.55,8.91,3.53
2020,2,7,23,0.0,3.48,8.21,3.64
2020,2,8,0,0.0,3.41,7.59,3.75
2020,2,8,1,0.0,3.33,7.01,3.83
2020,2,8,2,0.0,3.22,6.46,3.9
2020,2,8,3,0.0,3.07,6.02,3.95
2020,2,8,4,0.0,2.84,5.81,3.98
2020,2,8,5,0.0,2.55,5.84,4.0
2020,2,8,6,0.0,2.26,6.13,4.0
2020,2,8,7,110.7,1.91,9.3,4.12
2020,2,8,8,302.52,1.87,12.81,4.09
2020,2,8,9,503.38,1.12,17.15,3.72
2020,2,8,10,662.9,1.11,19.52,3.35
2020,2,8,11,742.83,1.59,21.22,3.08
2020,2,8,12,760.15,2.19,22.49,2.84
2020,2,8,13,701.38,2.66,23.16,2.66
2020,2,8,14,573.78,2.81,23.17,2.5
2020,2,8,15,390.98,2.8,22.46,2.41
2020,2,8,16,186.15,2.02,19.84,3.44
2020,2,8,17,21.2,2.55,15.41,3.23
2020,2,8,18,0.0,2.97,13.19,3.08
2020,2,8,19,0.0,3.23,11.66,3.04
2020,2,8,20,0.0,3.37,10.42,3.03
2020,2,8,21,0.0,3.46,9.43,3.06
2020,2,8,22,0.0,3.43,8.58,3.11
2020,2,8,23,0.0,3.34,7.82,3.17
2020,2,9,0,0.0,3.22,7.16,3.23
2020,2,9,1,0.0,3.1,6.63,3.3
2020,2,9,2,0.0,2.99,6.24,3.35
2020,2,9,3,0.0,2.86,6.0,3.39
2020,2,9,4,0.0,2.68,5.9,3.44
2020,2,9,5,0.0,2.55,5.83,3.48
2020,2,9,6,0.0,2.45,5.87,3.52
2020,2,9,7,114.15,2.18,9.06,3.72
2020,2,9,8,304.52,2.32,12.73,3.72
2020,2,9,9,494.73,2.06,17.3,3.49
2020,2,9,10,638.85,1.46,19.82,3.2
2020,2,9,11,745.83,1.35,21.59,2.91
2020,2,9,12,773.33,1.32,22.84,2.66
2020,2,9,13,710.0,1.12,23.44,2.51
2020,2,9,14,576.62,0.79,23.36,2.41
2020,2,9,15,390.12,0.64,22.74,2.35
2020,2,9,16,186.52,0.65,20.8,3.39
2020,2,9,17,22.12,0.97,18.15,2.91
2020,2,9,18,0.0,0.98,16.79,2.79
2020,2,9,19,0.0,0.79,15.92,2.75
2020,2,9,20,0.0,0.55,15.03,2.78
2020,2,9,21,0.0,0.33,14.64,2.79
2020,2,9,22,0.0,0.36,14.02,2.74
2020,2,9,23,0.0,0.7,12.94,2.72
2020,2,10,0,0.0,1.04,11.6,2.68
2020,2,10,1,0.0,1.3,10.69,2.64
2020,2,10,2,0.0,1.48,9.88,2.63
2020,2,10,3,0.0,1.57,9.32,2.63
2020,2,10,4,0.0,1.68,8.82,2.63
2020,2,10,5,0.0,1.79,8.27,2.65
2020,2,10,6,3.5,1.79,8.15,2.67
2020,2,10,7,114.4,1.59,10.29,3.03
2020,2,10,8,324.02,1.63,13.48,2.81
2020,2,10,9,522.2,0.91,18.07,2.8
2020,2,10,10,643.7,0.64,21.05,2.74
2020,2,10,11,718.35,0.89,22.58,2.71
2020,2,10,12,723.35,1.14,23.52,2.66
2020,2,10,13,712.28,1.43,23.96,2.64
2020,2,10,14,589.75,1.77,23.85,2.63
2020,2,10,15,405.17,2.0,23.08,2.64
2020,2,10,16,196.32,1.63,20.66,3.69
2020,2,10,17,23.77,2.02,16.82,3.5
2020,2,10,18,0.0,1.93,15.46,3.37
2020,2,10,19,0.0,1.56,14.76,3.34
2020,2,10,20,0.0,1.12,14.38,3.32
2020,2,10,21,0.0,0.75,14.21,3.32
2020,2,10,22,0.0,0.78,13.77,3.36
2020,2,10,23,0.0,1.18,12.78,3.36
2020,2,11,0,0.0,1.62,11.23,3.37
2020,2,11,1,0.0,2.1,10.0,3.38
2020,2,11,2,0.0,2.49,8.62,3.4
2020,2,11,3,0.0,2.73,7.53,3.43
2020,2,11,4,0.0,2.82,6.78,3.46
2020,2,11,5,0.0,2.74,6.34,3.51
2020,2,11,6,3.67,2.61,6.26,3.57
2020,2,11,7,113.88,2.42,9.64,3.77
2020,2,11,8,322.08,2.46,12.99,3.78
2020,2,11,9,523.17,2.53,17.75,3.67
2020,2,11,10,677.53,2.12,21.03,3.46
2020,2,11,11,758.92,1.43,22.77,3.36
2020,2,11,12,774.28,1.02,23.96,3.26
2020,2,11,13,717.22,0.73,24.65,3.17
2020,2,11,14,583.9,0.48,24.81,3.13
2020,2,11,15,398.8,0.35,24.29,3.09
2020,2,11,16,190.5,0.5,22.55,4.04
2020,2,11,17,24.17,0.95,19.71,3.59
2020,2,11,18,0.0,1.11,18.47,3.37
2020,2,11,19,0.0,1.0,17.27,3.39
2020,2,11,20,0.0,0.97,16.78,3.34
2020,2,11,21,0.0,1.37,15.64,3.37
2020,2,11,22,0.0,1.99,13.82,3.36
2020,2,11,23,0.0,2.47,12.12,3.42
2020,2,12,0,0.0,2.78,10.69,3.48
2020,2,12,1,0.0,2.95,9.62,3.54
2020,2,12,2,0.0,2.98,8.91,3.6
2020,2,12,3,0.0,2.88,8.44,3.65
2020,2,12,4,0.0,2.72,8.19,3.7
2020,2,12,5,0.0,2.51,8.17,3.74
2020,2,12,6,3.97,2.18,8.58,3.77
2020,2,12,7,112.6,1.61,11.8,4.01
2020,2,12,8,320.95,1.12,15.15,3.91
2020,2,12,9,527.08,0.51,20.51,3.62
2020,2,12,10,678.03,0.85,24.26,3.4
2020,2,12,11,767.33,1.22,26.01,3.44
2020,2,12,12,782.53,1.47,27.2,3.51
2020,2,12,13,723.33,1.46,27.92,3.61
2020,2,12,14,597.38,1.42,27.99,3.72
2020,2,12,15,416.25,1.53,27.38,3.83
2020,2,12,16,206.45,1.29,25.08,5.07
2020,2,12,17,26.77,1.63,21.67,4.52
2020,2,12,18,0.0,1.92,19.74,4.34
2020,2,12,19,0.0,2.34,18.05,4.34
2020,2,12,20,0.0,2.61,16.45,4.36
2020,2,12,21,0.0,2.67,15.27,4.32
2020,2,12,22,0.0,2.74,14.21,4.3
2020,2,12,23,0.0,2.83,13.27,4.28
2020,2,13,0,0.0,2.94,12.5,4.29
2020,2,13,1,0.0,3.03,11.87,4.3
2020,2,13,2,0.0,3.09,11.33,4.34
2020,2,13,3,0.0,3.14,10.86,4.39
2020,2,13,4,0.0,3.15,10.46,4.47
2020,2,13,5,0.0,3.04,10.06,4.55
2020,2,13,6,4.4,2.86,10.0,4.66
2020,2,13,7,120.3,2.82,13.74,4.92
2020,2,13,8,330.83,2.34,17.05,5.0
2020,2,13,9,528.22,1.71,22.14,4.54
2020,2,13,10,681.22,2.42,25.8,4.15
2020,2,13,11,759.65,2.82,27.72,4.11
2020,2,13,12,777.78,3.04,28.85,4.12
2020,2,13,13,723.62,3.22,29.34,4.09
2020,2,13,14,597.17,3.4,29.21,4.05
2020,2,13,15,417.05,3.61,28.4,4.03
2020,2,13,16,207.43,2.58,25.71,5.03
2020,2,13,17,27.83,2.85,20.62,5.0
2020,2,13,18,0.0,3.14,18.64,4.79
2020,2,13,19,0.0,3.33,17.44,4.72
2020,2,13,20,0.0,3.49,16.51,4.63
2020,2,13,21,0.0,3.62,15.83,4.52
2020,2,13,22,0.0,3.78,15.25,4.42
2020,2,13,23,0.0,4.01,14.74,4.32
2020,2,14,0,0.0,4.14,14.2,4.27
2020,2,14,1,0.0,4.2,13.65,4.27
2020,2,14,2,0.0,3.92,12.96,4.33
2020,2,14,3,0.0,3.6,12.25,4.43
2020,2,14,4,0.0,3.45,11.71,4.54
2020,2,14,5,0.0,3.34,11.22,4.63
2020,2,14,6,4.7,3.21,11.06,4.68
2020,2,14,7,123.72,3.92,14.5,4.79
2020,2,14,8,333.8,3.64,17.58,4.84
2020,2,14,9,531.78,5.0,21.76,4.94
2020,2,14,10,673.03,5.01,23.88,4.91
2020,2,14,11,770.67,5.04,25.28,4.7
2020,2,14,12,765.72,5.26,26.18,4.49
2020,2,14,13,690.9,5.42,26.63,4.36
2020,2,14,14,570.0,5.55,26.49,4.24
2020,2,14,15,394.83,5.6,25.65,4.14
2020,2,14,16,198.52,4.48,23.73,4.29
2020,2,14,17,28.05,3.25,19.14,4.59
2020,2,14,18,0.0,3.41,17.25,4.46
2020,2,14,19,0.0,3.44,16.08,4.32
2020,2,14,20,0.0,3.45,15.07,4.15
2020,2,14,21,0.0,3.4,14.27,3.95
2020,2,14,22,0.0,3.39,13.35,3.68
2020,2,14,23,0.0,3.4,12.43,3.36
2020,2,15,0,0.0,3.41,11.6,3.04
2020,2,15,1,0.0,3.41,10.87,2.77
2020,2,15,2,0.0,3.43,10.11,2.58
2020,2,15,3,0.0,3.5,9.19,2.47
2020,2,15,4,0.0,3.53,8.47,2.43
2020,2,15,5,0.0,3.49,7.98,2.44
2020,2,15,6,5.28,3.36,7.98,2.5
2020,2,15,7,137.38,3.44,12.55,2.65
2020,2,15,8,369.38,3.25,16.23,2.57
2020,2,15,9,586.5,3.65,20.69,2.71
2020,2,15,10,743.08,4.31,23.68,2.51
2020,2,15,11,829.35,4.3,25.54,2.34
2020,2,15,12,845.78,4.35,26.92,2.19
2020,2,15,13,789.2,4.46,27.73,2.05
2020,2,15,14,657.08,4.44,27.86,1.94
2020,2,15,15,469.9,4.21,27.16,1.87
2020,2,15,16,245.1,2.75,24.3,2.87
2020,2,15,17,37.25,2.94,18.87,2.96
2020,2,15,18,0.0,2.95,17.28,2.71
2020,2,15,19,0.0,2.79,16.59,2.6
2020,2,15,20,0.0,2.72,15.9,2.51
2020,2,15,21,0.0,2.72,15.21,2.42
2020,2,15,22,0.0,2.74,14.58,2.34
2020,2,15,23,0.0,2.76,14.06,2.26
2020,2,16,0,0.0,2.78,13.56,2.2
2020,2,16,1,0.0,2.9,12.85,2.16
2020,2,16,2,0.0,3.02,12.11,2.15
2020,2,16,3,0.0,3.1,11.46,2.12
2020,2,16,4,0.0,3.08,11.08,2.09
2020,2,16,5,0.0,2.96,10.95,2.05
2020,2,16,6,6.9,2.78,11.2,2.06
2020,2,16,7,161.0,2.27,14.8,2.67
2020,2,16,8,395.05,2.46,19.18,1.98
2020,2,16,9,600.42,1.83,23.27,2.02
2020,2,16,10,754.47,1.97,27.1,1.88
2020,2,16,11,844.05,1.82,28.86,1.88
